"filename", "language", "Python", "Perl", "Markdown", "Shell Script", "C++", "Makefile", "XML", "pip requirements", "Ini", "C", "Docker", "Properties", "Java", "YAML", "JSON", "CMake", "HTML", "reStructuredText", "Visual Basic", "CSS", "SCSS", "Diff", "Log", "comment", "blank", "total"
"f:\archlab_gem5\gem5\ext\Kconfiglib\examples\defconfig_oldconfig.py", "Python", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 9, 40
"f:\archlab_gem5\gem5\ext\Kconfiglib\examples\dumpvars.py", "Python", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 16
"f:\archlab_gem5\gem5\ext\Kconfiglib\examples\eval_expr.py", "Python", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 25
"f:\archlab_gem5\gem5\ext\Kconfiglib\examples\find_symbol.py", "Python", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 11, 113
"f:\archlab_gem5\gem5\ext\Kconfiglib\examples\help_grep.py", "Python", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 12, 65
"f:\archlab_gem5\gem5\ext\Kconfiglib\examples\list_undefined.py", "Python", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 34, 157
"f:\archlab_gem5\gem5\ext\Kconfiglib\examples\menuconfig_example.py", "Python", 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 182, 55, 342
"f:\archlab_gem5\gem5\ext\Kconfiglib\examples\merge_config.py", "Python", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 14, 122
"f:\archlab_gem5\gem5\ext\Kconfiglib\examples\print_config_tree.py", "Python", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 40, 200
"f:\archlab_gem5\gem5\ext\Kconfiglib\examples\print_sym_info.py", "Python", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 8, 55
"f:\archlab_gem5\gem5\ext\Kconfiglib\examples\print_tree.py", "Python", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 15, 76
"f:\archlab_gem5\gem5\ext\Kconfiglib\genconfig.py", "Python", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 27, 155
"f:\archlab_gem5\gem5\ext\Kconfiglib\guiconfig.py", "Python", 1168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 559, 598, 2325
"f:\archlab_gem5\gem5\ext\Kconfiglib\import\kconfiglib.py", "Python", 2840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3310, 1043, 7193
"f:\archlab_gem5\gem5\ext\Kconfiglib\listnewconfig.py", "Python", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 16, 77
"f:\archlab_gem5\gem5\ext\Kconfiglib\makefile.patch", "Diff", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 5, 49
"f:\archlab_gem5\gem5\ext\Kconfiglib\menuconfig.py", "Python", 1457, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1053, 769, 3279
"f:\archlab_gem5\gem5\ext\Kconfiglib\oldconfig.py", "Python", 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 57, 247
"f:\archlab_gem5\gem5\ext\Kconfiglib\olddefconfig.py", "Python", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 7, 29
"f:\archlab_gem5\gem5\ext\Kconfiglib\savedefconfig.py", "Python", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 12, 50
"f:\archlab_gem5\gem5\ext\Kconfiglib\setconfig.py", "Python", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 20, 93
"f:\archlab_gem5\gem5\ext\Kconfiglib\setup.cfg", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 8
"f:\archlab_gem5\gem5\ext\Kconfiglib\setup.py", "Python", 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 12, 97
"f:\archlab_gem5\gem5\ext\Kconfiglib\tests\kconfigfunctions.py", "Python", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 23
"f:\archlab_gem5\gem5\ext\Kconfiglib\testsuite.py", "Python", 1813, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 711, 680, 3204
"f:\archlab_gem5\gem5\ext\dnet\addr.h", "C++", 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 14, 68
"f:\archlab_gem5\gem5\ext\dnet\arp.h", "C++", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 16, 104
"f:\archlab_gem5\gem5\ext\dnet\blob.h", "C++", 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 15, 57
"f:\archlab_gem5\gem5\ext\dnet\eth.h", "C++", 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 15, 78
"f:\archlab_gem5\gem5\ext\dnet\fw.h", "C++", 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 55
"f:\archlab_gem5\gem5\ext\dnet\icmp.h", "C++", 0, 0, 0, 0, 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 24, 266
"f:\archlab_gem5\gem5\ext\dnet\intf.h", "C++", 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 10, 69
"f:\archlab_gem5\gem5\ext\dnet\ip.h", "C++", 0, 0, 0, 0, 361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 41, 454
"f:\archlab_gem5\gem5\ext\dnet\ip6.h", "C++", 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 27, 184
"f:\archlab_gem5\gem5\ext\dnet\os.h", "C++", 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 11, 119
"f:\archlab_gem5\gem5\ext\dnet\rand.h", "C++", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 9, 34
"f:\archlab_gem5\gem5\ext\dnet\route.h", "C++", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 7, 36
"f:\archlab_gem5\gem5\ext\dnet\tcp.h", "C++", 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 18, 159
"f:\archlab_gem5\gem5\ext\dnet\udp.h", "C++", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 7, 33
"f:\archlab_gem5\gem5\ext\drampower\README.md", "Markdown", 0, 0, 216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 264
"f:\archlab_gem5\gem5\ext\drampower\SConscript", "Python", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 10, 70
"f:\archlab_gem5\gem5\ext\drampower\src\CAHelpers.cc", "C++", 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 17, 119
"f:\archlab_gem5\gem5\ext\drampower\src\CmdHandlers.cc", "C++", 0, 0, 0, 0, 336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 234, 56, 626
"f:\archlab_gem5\gem5\ext\drampower\src\CmdScheduler.cc", "C++", 0, 0, 0, 0, 491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 89, 659
"f:\archlab_gem5\gem5\ext\drampower\src\CmdScheduler.h", "C++", 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 15, 171
"f:\archlab_gem5\gem5\ext\drampower\src\CommandAnalysis.cc", "C++", 0, 0, 0, 0, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 37, 295
"f:\archlab_gem5\gem5\ext\drampower\src\CommandAnalysis.h", "C++", 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 35, 253
"f:\archlab_gem5\gem5\ext\drampower\src\MemArchitectureSpec.cc", "C++", 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 6, 75
"f:\archlab_gem5\gem5\ext\drampower\src\MemArchitectureSpec.h", "C++", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 6, 65
"f:\archlab_gem5\gem5\ext\drampower\src\MemBankWiseParams.cc", "C++", 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 6, 162
"f:\archlab_gem5\gem5\ext\drampower\src\MemBankWiseParams.h", "C++", 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 5, 80
"f:\archlab_gem5\gem5\ext\drampower\src\MemCommand.cc", "C++", 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 19, 149
"f:\archlab_gem5\gem5\ext\drampower\src\MemCommand.h", "C++", 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 23, 191
"f:\archlab_gem5\gem5\ext\drampower\src\MemPowerSpec.cc", "C++", 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 6, 110
"f:\archlab_gem5\gem5\ext\drampower\src\MemPowerSpec.h", "C++", 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 5, 79
"f:\archlab_gem5\gem5\ext\drampower\src\MemTimingSpec.cc", "C++", 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 5, 113
"f:\archlab_gem5\gem5\ext\drampower\src\MemTimingSpec.h", "C++", 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 5, 82
"f:\archlab_gem5\gem5\ext\drampower\src\MemoryPowerModel.cc", "C++", 0, 0, 0, 0, 425, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 67, 611
"f:\archlab_gem5\gem5\ext\drampower\src\MemoryPowerModel.h", "C++", 0, 0, 0, 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 47, 249
"f:\archlab_gem5\gem5\ext\drampower\src\MemorySpecification.cc", "C++", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 6, 61
"f:\archlab_gem5\gem5\ext\drampower\src\MemorySpecification.h", "C++", 0, 0, 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 26, 243
"f:\archlab_gem5\gem5\ext\drampower\src\Parameter.cc", "C++", 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 23, 122
"f:\archlab_gem5\gem5\ext\drampower\src\Parameter.h", "C++", 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 17, 103
"f:\archlab_gem5\gem5\ext\drampower\src\Parametrisable.cc", "C++", 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 20, 134
"f:\archlab_gem5\gem5\ext\drampower\src\Parametrisable.h", "C++", 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 15, 137
"f:\archlab_gem5\gem5\ext\drampower\src\TraceParser.cc", "C++", 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 9, 124
"f:\archlab_gem5\gem5\ext\drampower\src\TraceParser.h", "C++", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 9, 72
"f:\archlab_gem5\gem5\ext\drampower\src\Utils.h", "C++", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 8, 61
"f:\archlab_gem5\gem5\ext\drampower\src\libdrampower\LibDRAMPower.cc", "C++", 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 15, 114
"f:\archlab_gem5\gem5\ext\drampower\src\libdrampower\LibDRAMPower.h", "C++", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 15, 93
"f:\archlab_gem5\gem5\ext\drampower\src\uncrustify.cfg", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 281
"f:\archlab_gem5\gem5\ext\drampower\test\libdrampowertest\Makefile", "Makefile", 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 14, 87
"f:\archlab_gem5\gem5\ext\drampower\test\libdrampowertest\lib_test.cc", "C++", 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 14, 153
"f:\archlab_gem5\gem5\ext\dramsim2\SConscript", "Python", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 14, 91
"f:\archlab_gem5\gem5\ext\dramsim3\SConscript", "Python", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 10, 70
"f:\archlab_gem5\gem5\ext\dramsys\SConscript", "Python", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 21, 97
"f:\archlab_gem5\gem5\ext\dsent\DSENT.cc", "C++", 0, 0, 0, 0, 240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 52, 344
"f:\archlab_gem5\gem5\ext\dsent\DSENT.h", "C++", 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 12, 70
"f:\archlab_gem5\gem5\ext\dsent\configs\electrical-clos.cfg", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 12, 84
"f:\archlab_gem5\gem5\ext\dsent\configs\electrical-link.cfg", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 11, 58
"f:\archlab_gem5\gem5\ext\dsent\configs\electrical-mesh.cfg", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 14, 82
"f:\archlab_gem5\gem5\ext\dsent\configs\example.cfg", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 11, 41
"f:\archlab_gem5\gem5\ext\dsent\configs\photonic-clos.cfg", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 16, 113
"f:\archlab_gem5\gem5\ext\dsent\configs\photonic-link.cfg", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 11, 76
"f:\archlab_gem5\gem5\ext\dsent\configs\router.cfg", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 16, 132
"f:\archlab_gem5\gem5\ext\dsent\interface.cc", "C++", 0, 0, 0, 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 44, 214
"f:\archlab_gem5\gem5\ext\dsent\libutil\Assert.h", "C++", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 6, 44
"f:\archlab_gem5\gem5\ext\dsent\libutil\Calculator.cc", "C++", 0, 0, 0, 0, 234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 20, 274
"f:\archlab_gem5\gem5\ext\dsent\libutil\Calculator.h", "C++", 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 18, 126
"f:\archlab_gem5\gem5\ext\dsent\libutil\Config.cc", "C++", 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 20, 119
"f:\archlab_gem5\gem5\ext\dsent\libutil\Config.h", "C++", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 7, 38
"f:\archlab_gem5\gem5\ext\dsent\libutil\Exception.cc", "C++", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 6, 39
"f:\archlab_gem5\gem5\ext\dsent\libutil\Exception.h", "C++", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 10, 51
"f:\archlab_gem5\gem5\ext\dsent\libutil\LibUtil.h", "C++", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 9, 59
"f:\archlab_gem5\gem5\ext\dsent\libutil\Log.cc", "C++", 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 14, 108
"f:\archlab_gem5\gem5\ext\dsent\libutil\Log.h", "C++", 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 13, 65
"f:\archlab_gem5\gem5\ext\dsent\libutil\Map.h", "C++", 0, 0, 0, 0, 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 41, 264
"f:\archlab_gem5\gem5\ext\dsent\libutil\MathUtil.cc", "C++", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 4, 29
"f:\archlab_gem5\gem5\ext\dsent\libutil\MathUtil.h", "C++", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 7, 43
"f:\archlab_gem5\gem5\ext\dsent\libutil\String.cc", "C++", 0, 0, 0, 0, 282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 60, 369
"f:\archlab_gem5\gem5\ext\dsent\libutil\String.h", "C++", 0, 0, 0, 0, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 30, 240
"f:\archlab_gem5\gem5\ext\dsent\model\ElectricalModel.cc", "C++", 0, 0, 0, 0, 617, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 148, 893
"f:\archlab_gem5\gem5\ext\dsent\model\ElectricalModel.h", "C++", 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 34, 266
"f:\archlab_gem5\gem5\ext\dsent\model\EventInfo.cc", "C++", 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 16, 108
"f:\archlab_gem5\gem5\ext\dsent\model\EventInfo.h", "C++", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 9, 54
"f:\archlab_gem5\gem5\ext\dsent\model\Model.cc", "C++", 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 106, 720
"f:\archlab_gem5\gem5\ext\dsent\model\Model.h", "C++", 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 40, 245
"f:\archlab_gem5\gem5\ext\dsent\model\ModelGen.cc", "C++", 0, 0, 0, 0, 285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 16, 328
"f:\archlab_gem5\gem5\ext\dsent\model\ModelGen.h", "C++", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 7, 52
"f:\archlab_gem5\gem5\ext\dsent\model\OpticalModel.cc", "C++", 0, 0, 0, 0, 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 44, 299
"f:\archlab_gem5\gem5\ext\dsent\model\OpticalModel.h", "C++", 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 26, 165
"f:\archlab_gem5\gem5\ext\dsent\model\PortInfo.cc", "C++", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 9, 57
"f:\archlab_gem5\gem5\ext\dsent\model\PortInfo.h", "C++", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 8, 59
"f:\archlab_gem5\gem5\ext\dsent\model\TransitionInfo.cc", "C++", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 11, 92
"f:\archlab_gem5\gem5\ext\dsent\model\TransitionInfo.h", "C++", 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 11, 72
"f:\archlab_gem5\gem5\ext\dsent\model\electrical\BarrelShifter.cc", "C++", 0, 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 36, 263
"f:\archlab_gem5\gem5\ext\dsent\model\electrical\BarrelShifter.h", "C++", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 10, 56
"f:\archlab_gem5\gem5\ext\dsent\model\electrical\BroadcastHTree.cc", "C++", 0, 0, 0, 0, 316, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 60, 422
